age,job,marital,education,balance,housing,loan,duration,pdays,previous,poutcome,deposit
28,admin,single,secondary,25,yes,no,109,-1,0,unknown,no
34,self_employed,married,tertiary,0,no,no,730,-1,0,unknown,yes
25,blue_collar,single,primary,17,yes,no,97,-1,0,unknown,no
33,management,single,tertiary,1150,yes,no,109,-1,0,unknown,no
25,admin,single,secondary,654,no,no,216,-1,0,unknown,no
53,management,divorced,secondary,1004,no,yes,119,-1,0,unknown,yes
45,services,married,primary,2406,yes,yes,108,-1,0,unknown,no
31,technician,single,tertiary,53,no,no,97,-1,0,unknown,no
43,blue_collar,married,secondary,-312,yes,no,26,-1,0,unknown,no
27,technician,single,tertiary,3706,yes,no,897,-1,0,unknown,yes
29,blue_collar,single,secondary,16,no,no,197,-1,0,unknown,no
25,self_employed,single,secondary,1242,yes,no,615,-1,0,unknown,yes
47,blue_collar,married,secondary,1230,yes,no,412,169,1,success,yes
39,blue_collar,divorced,secondary,0,yes,no,275,307,1,other,no
40,management,married,tertiary,9366,no,no,69,-1,0,unknown,yes
39,blue_collar,married,secondary,854,yes,yes,181,-1,0,unknown,no
38,entrepreneur,married,secondary,-272,no,yes,143,-1,0,unknown,no
38,services,divorced,unknown,6360,no,no,1409,-1,0,unknown,yes
31,blue_collar,single,secondary,4415,yes,no,329,-1,0,unknown,no
32,management,single,tertiary,111,yes,no,162,-1,0,unknown,no
56,retired,married,secondary,0,no,no,413,-1,0,unknown,no
46,self_employed,married,secondary,706,no,no,588,386,3,failure,yes
49,technician,married,secondary,3144,no,no,349,-1,0,unknown,no
53,retired,divorced,tertiary,-309,yes,no,343,428,2,success,yes
39,admin,divorced,secondary,728,yes,yes,222,-1,0,unknown,yes
25,blue_collar,single,secondary,84,yes,no,6,-1,0,unknown,no
43,admin,single,secondary,6,no,no,58,264,1,failure,no
27,admin,married,secondary,1595,no,no,196,197,2,success,yes
64,retired,married,unknown,679,no,no,167,-1,0,unknown,yes
30,technician,single,secondary,158,no,no,144,-1,0,unknown,yes
59,retired,married,unknown,1033,no,no,1199,-1,0,unknown,yes
56,management,married,primary,7747,no,no,103,-1,0,unknown,no
53,admin,married,secondary,1796,no,no,476,193,1,failure,yes
58,retired,married,secondary,255,no,no,362,-1,0,unknown,no
87,retired,married,secondary,433,no,no,150,-1,0,unknown,no
30,technician,single,tertiary,411,no,no,127,149,2,failure,yes
42,management,single,tertiary,525,no,no,127,-1,0,unknown,no
36,technician,single,secondary,12,no,no,587,-1,0,unknown,yes
45,unemployed,married,tertiary,1148,no,no,782,-1,0,unknown,no
49,admin,single,secondary,7426,no,no,65,-1,0,unknown,no
80,retired,married,secondary,8304,no,no,606,91,13,success,yes
30,technician,single,secondary,133,yes,no,113,-1,0,unknown,no
29,entrepreneur,single,tertiary,219,yes,no,76,356,1,failure,no
40,services,married,secondary,446,yes,no,1252,-1,0,unknown,yes
51,blue_collar,married,unknown,0,yes,no,10,-1,0,unknown,no
42,management,married,tertiary,144,no,no,148,87,4,failure,yes
35,management,single,tertiary,62,yes,no,213,-1,0,unknown,yes
77,management,married,unknown,1780,yes,no,221,183,3,success,yes
49,technician,married,secondary,307,no,no,854,-1,0,unknown,yes
26,management,single,tertiary,155,yes,no,74,43,5,other,no
52,management,married,tertiary,583,no,no,376,181,3,success,yes
68,retired,single,tertiary,2144,no,no,277,184,2,success,yes
36,management,married,tertiary,2161,no,no,708,183,5,success,yes
37,technician,married,tertiary,0,yes,no,93,-1,0,unknown,no
59,retired,married,tertiary,148,yes,yes,685,366,1,other,yes
49,management,single,tertiary,1350,yes,yes,716,-1,0,unknown,no
29,blue_collar,married,secondary,162,yes,no,126,-1,0,unknown,no
30,admin,single,secondary,523,no,yes,83,-1,0,unknown,yes
41,services,married,tertiary,881,no,no,257,-1,0,unknown,yes
25,technician,single,secondary,505,no,yes,386,-1,0,unknown,yes
58,admin,divorced,secondary,1947,no,no,228,-1,0,unknown,yes
37,technician,single,secondary,3665,no,no,664,-1,0,unknown,yes
59,admin,single,secondary,-423,yes,yes,84,-1,0,unknown,no
44,technician,divorced,secondary,275,no,no,1077,-1,0,unknown,yes
57,unknown,married,unknown,19268,no,no,301,-1,0,unknown,yes
57,technician,divorced,secondary,3043,no,no,707,-1,0,unknown,yes
42,unemployed,married,tertiary,576,no,no,156,-1,0,unknown,yes
43,housemaid,married,primary,0,yes,no,152,-1,0,unknown,no
38,blue_collar,divorced,secondary,1686,yes,no,9,-1,0,unknown,no
39,services,married,secondary,25,yes,yes,658,351,3,failure,yes
27,blue_collar,married,secondary,0,yes,no,444,-1,0,unknown,no
46,technician,single,secondary,834,yes,no,196,-1,0,unknown,no
44,blue_collar,divorced,secondary,-222,yes,no,112,-1,0,unknown,no
49,management,divorced,tertiary,755,no,no,1212,-1,0,unknown,yes
53,entrepreneur,single,secondary,62,yes,no,1044,-1,0,unknown,yes
43,services,divorced,secondary,130,yes,no,193,-1,0,unknown,no
29,blue_collar,married,secondary,1,yes,no,215,-1,0,unknown,no
40,technician,married,secondary,192,yes,yes,16,351,5,failure,no
35,technician,single,tertiary,0,yes,no,46,-1,0,unknown,no
45,admin,divorced,tertiary,1506,no,no,365,-1,0,unknown,yes
36,technician,married,secondary,-393,no,no,119,-1,0,unknown,no
24,student,single,secondary,4126,no,no,907,185,7,failure,yes
23,services,single,secondary,870,no,no,296,176,4,success,yes
32,entrepreneur,married,secondary,-242,yes,no,1202,-1,0,unknown,yes
33,management,married,tertiary,455,yes,yes,122,-1,0,unknown,no
36,management,single,tertiary,-38,yes,no,784,-1,0,unknown,no
46,admin,married,secondary,1252,yes,yes,59,-1,0,unknown,no
25,management,single,tertiary,528,no,no,201,-1,0,unknown,yes
35,management,married,tertiary,0,yes,yes,86,-1,0,unknown,no
45,services,divorced,secondary,608,yes,yes,1135,323,30,failure,yes
46,blue_collar,divorced,secondary,1074,yes,no,277,-1,0,unknown,no
36,services,married,unknown,618,no,no,360,335,2,success,yes
44,blue_collar,single,secondary,25,yes,no,244,-1,0,unknown,no
53,management,married,tertiary,3754,no,no,307,278,2,failure,yes
38,services,single,secondary,895,yes,no,1531,-1,0,unknown,yes
40,technician,married,secondary,1270,no,no,342,-1,0,unknown,no
55,blue_collar,married,secondary,0,no,no,614,-1,0,unknown,yes
44,services,married,secondary,983,no,no,123,-1,0,unknown,no
26,services,single,secondary,110,no,no,1136,-1,0,unknown,yes
25,student,single,secondary,1608,no,no,664,-1,0,unknown,yes
47,admin,married,secondary,298,yes,no,183,-1,0,unknown,no
37,services,married,secondary,0,yes,no,330,-1,0,unknown,no
59,retired,married,primary,363,no,no,400,-1,0,unknown,yes
50,admin,married,secondary,4117,no,no,530,-1,0,unknown,yes
32,blue_collar,single,secondary,217,yes,no,692,-1,0,unknown,yes
30,management,married,tertiary,1996,no,no,1133,101,1,other,yes
62,management,married,tertiary,3371,no,no,187,178,2,success,yes
54,unemployed,divorced,secondary,309,no,no,241,-1,0,unknown,yes
53,management,married,primary,13901,yes,no,59,-1,0,unknown,no
47,services,married,secondary,1111,no,no,415,-1,0,unknown,no
59,management,married,tertiary,315,no,no,591,176,2,failure,yes
46,technician,divorced,tertiary,0,no,no,1199,-1,0,unknown,yes
33,admin,single,secondary,572,yes,no,344,74,2,failure,yes
37,housemaid,single,secondary,465,yes,no,899,-1,0,unknown,yes
30,management,single,tertiary,424,no,no,298,-1,0,unknown,yes
51,self_employed,married,tertiary,5350,yes,yes,612,-1,0,unknown,yes
47,services,married,secondary,311,yes,yes,238,301,3,failure,no
52,management,married,tertiary,193,no,no,381,269,1,failure,yes
39,blue_collar,single,secondary,169,yes,no,38,-1,0,unknown,no
36,admin,single,secondary,810,yes,no,296,-1,0,unknown,no
59,retired,married,tertiary,422,yes,no,647,-1,0,unknown,yes
38,services,married,tertiary,563,yes,no,251,-1,0,unknown,no
28,services,single,secondary,458,no,no,112,201,3,failure,no
32,management,single,tertiary,718,yes,no,95,-1,0,unknown,yes
27,blue_collar,single,primary,431,yes,no,286,-1,0,unknown,no
57,admin,married,secondary,4391,no,no,1416,-1,0,unknown,yes
31,management,married,tertiary,50,no,no,37,-1,0,unknown,no
30,technician,single,secondary,4787,yes,no,266,167,2,failure,no
36,management,single,tertiary,181,yes,no,159,278,4,failure,no
32,management,divorced,tertiary,222,no,yes,820,-1,0,unknown,yes
33,unemployed,single,secondary,2066,no,yes,305,749,2,failure,yes
58,services,married,primary,943,yes,no,243,-1,0,unknown,no
35,entrepreneur,single,tertiary,1416,yes,no,100,169,12,other,no
30,admin,single,secondary,315,yes,no,884,346,4,failure,yes
23,services,single,secondary,870,no,no,316,-1,0,unknown,yes
33,blue_collar,single,secondary,76,yes,no,1141,-1,0,unknown,yes
37,technician,married,unknown,189,no,no,162,-1,0,unknown,yes
31,self_employed,single,tertiary,1657,yes,yes,872,-1,0,unknown,yes
30,admin,single,secondary,2702,yes,no,129,-1,0,unknown,no
24,services,single,secondary,1299,yes,yes,113,-1,0,unknown,no
36,blue_collar,married,primary,871,yes,yes,2,-1,0,unknown,no
58,management,divorced,tertiary,577,no,no,1244,-1,0,unknown,no
33,management,single,secondary,0,no,no,190,-1,0,unknown,no
54,entrepreneur,divorced,tertiary,5784,no,no,75,-1,0,unknown,no
31,admin,single,secondary,50,no,no,395,-1,0,unknown,no
44,blue_collar,married,secondary,-448,yes,no,149,-1,0,unknown,no
46,blue_collar,married,secondary,640,yes,no,108,129,2,failure,yes
40,blue_collar,single,primary,1530,yes,no,8,315,1,failure,no
26,blue_collar,single,secondary,-36,yes,no,482,-1,0,unknown,yes
31,admin,married,secondary,3,yes,no,37,-1,0,unknown,no
39,technician,single,secondary,1104,no,no,395,-1,0,unknown,yes
23,blue_collar,single,secondary,537,yes,no,172,353,2,other,no
29,unemployed,single,tertiary,1311,no,no,622,-1,0,unknown,yes
43,technician,married,secondary,0,no,no,313,-1,0,unknown,no
26,blue_collar,single,secondary,972,yes,no,177,-1,0,unknown,no
30,self_employed,single,tertiary,432,yes,no,402,-1,0,unknown,yes
36,blue_collar,married,primary,319,yes,no,774,301,1,failure,yes
42,services,married,secondary,154,yes,no,346,372,1,other,no
28,blue_collar,single,secondary,53,yes,no,93,-1,0,unknown,no
39,admin,married,secondary,1221,no,no,97,-1,0,unknown,no
44,management,married,tertiary,1945,no,no,191,-1,0,unknown,no
39,blue_collar,married,secondary,1382,yes,no,397,-1,0,unknown,yes
34,blue_collar,married,primary,3,yes,no,26,-1,0,unknown,no
32,entrepreneur,single,tertiary,7641,yes,yes,39,-1,0,unknown,no
32,blue_collar,single,primary,1426,yes,no,114,-1,0,unknown,no
35,blue_collar,divorced,unknown,164,no,no,967,-1,0,unknown,yes
31,management,single,tertiary,59,yes,yes,1347,363,1,failure,yes
42,admin,divorced,secondary,0,yes,no,229,-1,0,unknown,no
42,blue_collar,married,primary,784,no,no,428,-1,0,unknown,no
41,technician,single,tertiary,1104,no,no,352,-1,0,unknown,no
32,technician,married,secondary,901,yes,no,102,-1,0,unknown,no
24,student,single,secondary,1234,no,no,314,156,2,success,yes
64,retired,married,secondary,588,no,no,366,91,2,failure,yes
41,technician,married,secondary,1066,no,no,109,-1,0,unknown,yes
35,management,single,tertiary,1750,yes,no,333,-1,0,unknown,yes
56,retired,married,primary,1906,no,yes,45,-1,0,unknown,no
34,admin,single,secondary,1880,yes,no,297,-1,0,unknown,no
42,blue_collar,single,secondary,625,no,no,651,-1,0,unknown,yes
48,admin,married,secondary,292,yes,yes,164,-1,0,unknown,no
40,blue_collar,married,unknown,87,yes,no,477,-1,0,unknown,yes
38,admin,married,secondary,47,yes,yes,50,-1,0,unknown,no
34,management,married,tertiary,1352,no,no,265,-1,0,unknown,no
30,admin,single,secondary,127,yes,no,16,368,1,other,no
46,blue_collar,divorced,primary,916,yes,no,472,-1,0,unknown,no
38,management,married,tertiary,413,no,no,240,179,2,failure,yes
33,student,married,secondary,1536,no,no,258,178,4,success,yes
71,retired,married,primary,2600,no,no,186,98,1,success,yes
29,admin,divorced,secondary,504,yes,no,203,-1,0,unknown,no
76,retired,divorced,primary,3049,no,no,170,-1,0,unknown,yes
42,technician,divorced,secondary,214,no,no,127,-1,0,unknown,yes
39,technician,divorced,secondary,902,yes,no,691,180,5,failure,yes
49,blue_collar,married,primary,4830,yes,no,350,-1,0,unknown,no
36,entrepreneur,single,secondary,866,yes,no,629,173,1,failure,yes
45,management,married,tertiary,80,no,yes,157,-1,0,unknown,no
46,blue_collar,married,secondary,229,yes,no,191,-1,0,unknown,no
40,technician,married,primary,284,yes,no,1332,-1,0,unknown,yes
30,management,single,tertiary,3473,no,no,1209,-1,0,unknown,yes
32,blue_collar,married,primary,1518,yes,no,35,-1,0,unknown,no
45,management,single,tertiary,2048,yes,no,310,804,1,failure,yes
54,services,married,unknown,386,no,yes,838,-1,0,unknown,yes
43,services,divorced,secondary,5571,no,no,149,-1,0,unknown,no
36,self_employed,married,secondary,189,yes,no,632,-1,0,unknown,no
30,admin,divorced,secondary,10,yes,no,658,-1,0,unknown,yes
33,management,married,tertiary,310,no,no,179,-1,0,unknown,no
29,blue_collar,married,secondary,296,yes,no,153,-1,0,unknown,no
51,management,married,tertiary,-321,no,no,470,9,2,other,no
24,management,married,unknown,448,no,no,324,-1,0,unknown,yes
21,student,single,unknown,53,no,no,270,-1,0,unknown,yes
26,services,married,secondary,199,no,no,139,-1,0,unknown,no
32,blue_collar,single,primary,180,yes,no,804,-1,0,unknown,no
52,blue_collar,divorced,primary,-191,yes,no,755,-1,0,unknown,yes
53,management,married,tertiary,37,no,no,51,-1,0,unknown,no
38,technician,married,secondary,1,yes,no,57,199,1,success,no
59,retired,married,primary,3400,yes,no,515,-1,0,unknown,yes
32,blue_collar,married,secondary,1879,no,no,591,-1,0,unknown,yes
30,technician,single,secondary,120,yes,no,74,-1,0,unknown,no
37,unemployed,single,tertiary,1316,yes,no,350,112,3,failure,yes
42,blue_collar,single,secondary,419,no,no,88,-1,0,unknown,no
28,blue_collar,single,secondary,1011,yes,no,204,-1,0,unknown,no
25,student,single,secondary,304,no,no,226,-1,0,unknown,yes
53,blue_collar,married,primary,5603,no,no,2372,-1,0,unknown,yes
44,unemployed,married,secondary,0,no,no,175,-1,0,unknown,no
29,entrepreneur,married,secondary,714,yes,yes,482,-1,0,unknown,yes
24,management,married,secondary,2278,yes,no,77,-1,0,unknown,no
70,retired,married,secondary,2064,no,no,334,-1,0,unknown,no
31,management,single,tertiary,98,no,no,69,-1,0,unknown,no
58,admin,married,secondary,4348,yes,no,790,141,1,other,yes
26,blue_collar,single,secondary,535,no,no,125,-1,0,unknown,yes
42,management,single,tertiary,7560,no,no,132,-1,0,unknown,yes
41,entrepreneur,married,tertiary,306,yes,no,102,-1,0,unknown,no
47,blue_collar,married,primary,673,yes,yes,118,-1,0,unknown,no
43,unknown,married,unknown,1517,no,no,45,-1,0,unknown,no
30,services,divorced,primary,459,yes,no,494,-1,0,unknown,yes
35,services,divorced,secondary,-718,yes,no,47,-1,0,unknown,no
37,management,married,tertiary,1594,yes,no,110,260,5,failure,no
44,entrepreneur,married,tertiary,121,no,no,248,91,1,success,yes
32,housemaid,divorced,secondary,-613,yes,no,266,-1,0,unknown,no
47,unemployed,married,primary,324,no,no,462,-1,0,unknown,yes
24,student,single,unknown,358,no,no,245,384,1,other,yes
30,blue_collar,married,primary,5956,yes,yes,405,139,1,failure,no
41,unemployed,married,primary,183,yes,no,271,-1,0,unknown,no
61,retired,married,secondary,2917,no,no,215,-1,0,unknown,yes
44,blue_collar,married,secondary,701,no,yes,269,-1,0,unknown,no
34,blue_collar,single,secondary,39,no,no,254,299,3,failure,no
56,blue_collar,married,secondary,316,yes,no,27,-1,0,unknown,no
38,entrepreneur,married,unknown,259,no,no,63,-1,0,unknown,no
51,unemployed,married,secondary,234,no,no,735,-1,0,unknown,yes
43,self_employed,married,tertiary,3157,no,no,381,330,17,other,no
36,management,married,tertiary,659,no,no,90,-1,0,unknown,no
41,technician,divorced,secondary,1631,yes,no,173,-1,0,unknown,no
24,student,single,secondary,23878,no,no,185,-1,0,unknown,yes
23,technician,single,secondary,283,yes,no,175,184,2,success,yes
30,management,single,tertiary,376,yes,no,710,-1,0,unknown,yes
59,retired,married,primary,-47,yes,no,84,-1,0,unknown,no
86,retired,single,secondary,614,no,no,595,-1,0,unknown,yes
31,self_employed,married,secondary,157,yes,no,285,-1,0,unknown,no
45,admin,married,secondary,25,yes,no,82,-1,0,unknown,no
53,admin,divorced,secondary,592,yes,no,151,-1,0,unknown,no
30,self_employed,single,secondary,280,no,no,92,-1,0,unknown,no
28,self_employed,single,tertiary,442,no,no,474,95,3,other,yes
49,technician,divorced,secondary,5,no,no,131,-1,0,unknown,no
36,management,single,tertiary,436,no,no,567,595,2,failure,yes
45,management,married,primary,4629,no,no,285,-1,0,unknown,no
25,student,single,secondary,469,no,no,524,187,2,success,no
38,technician,married,secondary,1919,no,no,846,-1,0,unknown,yes
63,housemaid,married,secondary,2,no,no,45,93,1,success,no
56,management,married,primary,21,no,no,118,-1,0,unknown,no
31,unknown,married,secondary,111,no,no,504,93,2,failure,yes
29,services,married,secondary,3748,no,no,322,-1,0,unknown,no
30,management,married,tertiary,944,no,no,251,-1,0,unknown,yes
39,management,single,tertiary,0,yes,no,561,369,3,failure,no
26,admin,single,secondary,-326,yes,no,128,-1,0,unknown,no
44,self_employed,married,secondary,706,no,no,204,-1,0,unknown,yes
37,technician,single,secondary,-242,yes,no,1149,-1,0,unknown,yes
35,blue_collar,married,secondary,257,yes,no,186,-1,0,unknown,no
24,blue_collar,single,secondary,-203,yes,no,465,-1,0,unknown,yes
47,admin,married,secondary,290,yes,no,1352,-1,0,unknown,yes
36,services,married,secondary,52,yes,no,498,179,7,success,yes
30,blue_collar,married,secondary,61,yes,no,525,-1,0,unknown,yes
31,technician,single,tertiary,1109,no,no,642,167,2,failure,yes
44,technician,married,tertiary,1818,yes,yes,247,-1,0,unknown,no
49,blue_collar,married,primary,3,no,yes,1439,-1,0,unknown,yes
38,services,married,primary,0,no,no,33,-1,0,unknown,no
37,services,married,secondary,1694,yes,yes,404,251,6,failure,no
77,retired,married,secondary,820,no,no,330,181,4,success,yes
52,management,divorced,primary,92,no,yes,469,-1,0,unknown,no
31,management,married,tertiary,1384,yes,no,203,2,3,other,no
29,student,single,secondary,314,no,no,465,-1,0,unknown,yes
47,services,married,secondary,0,yes,no,250,-1,0,unknown,no
22,admin,single,secondary,114,no,no,517,-1,0,unknown,yes
67,retired,divorced,tertiary,443,no,no,441,-1,0,unknown,yes
33,technician,married,secondary,0,no,no,296,-1,0,unknown,no
34,entrepreneur,married,tertiary,146,yes,no,788,-1,0,unknown,yes
